placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,latitude,longitude,query,timestamp,info
https://www.google.com/maps/place/Duffy+Michael+MD/data=!4m5!3m4!1s0x4cb28d9dfaa2d873:0xe651b3e77805b61a!8m2!3d43.6392643!4d-70.4211674,Duffy Michael MD,5,1,Doctor,,"19 S Gorham Crossing Rd, Gorham, ME 04038, United States","JHQH+PG Gorham, Maine, USA",,+1 207-535-1400,43.6393125,-70.4211875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:13.652Z,
"https://www.google.com/maps/place/Dr.+Adam+Lauer,+DO/data=!4m5!3m4!1s0x4cae4b609b7f8057:0x2698e98282861938!8m2!3d44.7930159!4d-68.7670479","Dr. Adam Lauer, DO",5,10,Family practice physician,,"92 S Main St, Brewer, ME 04412, United States","Q6VM+65 Brewer, Maine, USA",twincityfamilymedicine.biz,+1 207-989-2326,44.7930625,-68.7670625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:17.328Z,
https://www.google.com/maps/place/Megunticook+Family+Medicine/data=!4m5!3m4!1s0x4cadd784f122977d:0x2c7f68beba5de6d5!8m2!3d44.1811207!4d-69.1338833,Megunticook Family Medicine,3.7,3,Family practice physician,,"643 Rockland St, Rockport, ME 04856, United States","5VJ8+CC Rockport, Maine, USA",megunticookfamilymedicine.com,+1 207-390-8570,44.1810625,-69.1339375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:21.568Z,Identifies as veteran-owned
https://www.google.com/maps/place/St.+Joseph+Family+Medicine+-+Evergreen+Woods/data=!4m5!3m4!1s0x4cafb35e54da80bf:0x187583776227392d!8m2!3d44.8236532!4d-68.7352167,St. Joseph Family Medicine - Evergreen Woods,4.3,8,Family practice physician,,"700 Mt Hope Ave #210, Bangor, ME 04401, United States","R7F7+FW Bangor, Maine, USA",stjoeshealing.org,+1 207-337-9739,44.8236875,-68.7351875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:25.489Z,
https://www.google.com/maps/place/Osteopathic+Center+for+Family+Medicine/data=!4m5!3m4!1s0x4cae4b904a9cab99:0x7cc9079d73c168f2!8m2!3d44.767903!4d-68.798073,Osteopathic Center for Family Medicine,5,9,Family practice physician,,"603 Main Rd N, Hampden, ME 04444, United States","Q692+5Q Hampden, Maine, USA",ocfm.com,+1 207-945-5400,44.7679375,-68.7980625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:29.067Z,
"https://www.google.com/maps/place/InterMed,+P.A./data=!4m5!3m4!1s0x4cb29c727d079f4f:0x20a2817d7f3e0e27!8m2!3d43.6624489!4d-70.2650185","InterMed, P.A.",3.2,58,Doctor,,"84 Marginal Way #800, Portland, ME 04101, United States","MP6M+XX Portland, Maine, USA",intermed.com,+1 207-774-5816,43.6624375,-70.2650625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:40.070Z,
https://www.google.com/maps/place/Martin's+Point+Health+Care+Center/data=!4m5!3m4!1s0x4cb2a53ce7e3ff63:0xbef757b7549e0dcc!8m2!3d43.4856348!4d-70.4910358,Martin's Point Health Care Center,2.8,30,Medical clinic,,"61 Barra Rd, Biddeford, ME 04005, United States","FGP5+7H Biddeford, Maine, USA",martinspoint.org,+1 207-283-1441,43.4856875,-70.4910625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:46.727Z,
https://www.google.com/maps/place/St.+Joseph+Family+Medicine+-+Brewer/data=!4m5!3m4!1s0x4cae4c999959a0c9:0xe2b3dc8c6fb114b6!8m2!3d44.7868815!4d-68.7561114,St. Joseph Family Medicine - Brewer,2.4,16,Medical Center,,"329 Wilson St #2, Brewer, ME 04412, United States","Q6PV+QH Brewer, Maine, USA",stjoeshealing.org,+1 207-307-3000,44.7869375,-68.7560625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:50.587Z,
https://www.google.com/maps/place/Norway+Family+Medicine/data=!4m5!3m4!1s0x4cb249ec8827ac63:0x1eb509cb17cac81e!8m2!3d44.2005399!4d-70.529266,Norway Family Medicine,2,1,Doctor,,"39 Main St, Norway, ME 04268, United States","6F2C+67 Norway, Maine, USA",mainehealth.org,+1 207-743-9645,44.2005625,-70.5293125,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:57:59.439Z,
https://www.google.com/maps/place/Ciampi+Michael+A+MD/data=!4m5!3m4!1s0x4cb29ebbe13eaee3:0xa6fafd0a7db45cd1!8m2!3d43.6301631!4d-70.2812453,Ciampi Michael A MD,5,3,Family practice physician,,"380 Lincoln St, South Portland, ME 04106, United States","JPJ9+3G South Portland, Maine, USA",ciampifamilypractice.com,+1 207-774-1222,43.6301875,-70.2811875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:58:03.279Z,
"https://www.google.com/maps/place/Coastal+Maine+Direct+Care,+LLC/data=!4m5!3m4!1s0x4cb285e1c9689b27:0x9558c6c0a62a9cca!8m2!3d43.7254652!4d-70.2469626","Coastal Maine Direct Care, LLC",4.9,17,Medical office,,"74 Lunt Rd Suite 206, Falmouth, ME 04105, United States","PQG3+56 Falmouth, Maine, USA",coastalmainedirectcare.com,+1 207-572-3115,43.7254375,-70.2469375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:58:07.588Z,
https://www.google.com/maps/place/St.+Mary's+Center+for+Family+Medicine+at+Mollison+Way/data=!4m5!3m4!1s0x4cb26b095a315c1b:0x7457ef2a520c3d6f!8m2!3d44.1242834!4d-70.198662,St. Mary's Center for Family Medicine at Mollison Way,3.5,10,Medical clinic,,"15 Mollison Way, Lewiston, ME 04240, United States","4RF2+PG Lewiston, Maine, USA",stmarysmaine.com,+1 207-843-9718,44.1243125,-70.1986875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:58:11.520Z,
https://www.google.com/maps/place/Northern+Light+Primary+Care/data=!4m5!3m4!1s0x4cae4d1c6e2f0e97:0xe29cd032e973f9b9!8m2!3d44.7871859!4d-68.7534753,Northern Light Primary Care,3.7,6,Medical clinic,,"234 State Street Northern Light Health Center, Brewer, ME 04412, United States","Q6PW+VJ Brewer, Maine, USA",northernlighthealth.org,+1 207-989-0550,44.7871875,-68.7534375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:58:15.497Z,
https://www.google.com/maps/place/Northern+New+England+Primary+Care/data=!4m5!3m4!1s0x4cb203806affd861:0x28247960d729ddd6!8m2!3d44.3247014!4d-69.8499897,Northern New England Primary Care,,,Home health care service,,"29 Bowdoin St, Manchester, ME 04351, United States","85F2+V2 Manchester, Maine, USA",,+1 207-622-4500,44.3246875,-69.8499375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:58:19.814Z,
"https://www.google.com/maps/place/Dr.+Shirley+A.+Frederick,+MD/data=!4m5!3m4!1s0x89e2be79153ccd2b:0xea0e20d7fbeaabfb!8m2!3d43.1291054!4d-70.7719963","Dr. Shirley A. Frederick, MD",,,Family practice physician,,"19 Levesque Dr Suite 2, Eliot, ME 03903, United States",,,+1 207-451-9600,,,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:58:22.932Z,
https://www.google.com/maps/place/Northern+Light+Family+Medicine+and+Residency/data=!4m5!3m4!1s0x4cae4ad6829023f1:0x79b9d3c82e46eba4!8m2!3d44.8143268!4d-68.8012296,Northern Light Family Medicine and Residency,3.1,24,Medical clinic,,"895 Union St #12, Bangor, ME 04401, United States","R57X+PG Bangor, Maine, USA",northernlighthealth.org,+1 207-973-7979,44.8143125,-68.8011875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:58:26.954Z,
https://www.google.com/maps/place/Western+Maine+Family+Health+Center/data=!4m5!3m4!1s0x4cb1883395354245:0x75d20138ed80096a!8m2!3d44.47286!4d-70.188234,Western Maine Family Health Center,3.6,7,Doctor,,"16 Depot St #300, Livermore Falls, ME 04254, United States","FRF6+4P Livermore Falls, Maine, USA",westernchc.org,+1 207-897-4345,44.4728125,-70.1881875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:58:31.383Z,
https://www.google.com/maps/place/WCMP+Primary+%26+Walk-In+Care/data=!4m5!3m4!1s0x4cae6fc50b81777f:0xee0e5dd5acbce031!8m2!3d44.4124905!4d-68.9962967,WCMP Primary & Walk-In Care,3,6,Medical group,,"119 Northport Ave, Belfast, ME 04915, United States","C263+XF Belfast, Maine, USA",mainehealth.org,+1 207-505-4567,44.4124375,-68.9963125,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:58:34.865Z,
https://www.google.com/maps/place/Swift+River+Family+Medicine/data=!4m5!3m4!1s0x4cb17dbb9192b47f:0xa6794ec37bd578a4!8m2!3d44.5520352!4d-70.5571114,Swift River Family Medicine,2.3,10,Family practice physician,,"430 Franklin St, Rumford, ME 04276, United States","HC2V+R5 Rumford, Maine, USA",cmhc.org,+1 207-369-0146,44.5520625,-70.5570625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:58:38.847Z,
https://www.google.com/maps/place/Fryeburg+Family+Medicine/data=!4m5!3m4!1s0x4cb3a9124b6859ed:0x34304f79e22bf845!8m2!3d44.0212511!4d-70.9508144,Fryeburg Family Medicine,3.7,3,Medical clinic,,"253 Bridgton Rd, Fryeburg, ME 04037, United States","22CX+GM Fryeburg, Maine, USA",cmhc.org,+1 207-935-3383,44.0213125,-70.9508125,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:58:43.100Z,
https://www.google.com/maps/place/Winthrop+Family+Practice/data=!4m5!3m4!1s0x4cb21b1d19a08ead:0x36e7fe3fc65559d5!8m2!3d44.3070956!4d-69.9711319,Winthrop Family Practice,5,1,Doctor,,"149 Main St Ste 2a, Winthrop, ME 04364, United States","824H+RG Winthrop, Maine, USA",mainegeneral.org,+1 207-377-2111,44.3070625,-69.9711875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:58:46.973Z,
https://www.google.com/maps/place/Family+Health+Associates/data=!4m5!3m4!1s0x4cb26afe75b6bea9:0x90e596a9be594f96!8m2!3d44.1281509!4d-70.2180786,Family Health Associates,2.6,14,Family practice physician,,"190 Stetson Rd, Auburn, ME 04210, United States","4QHJ+7Q Auburn, Maine, USA",cmhc.org,+1 207-784-7388,44.1281875,-70.2180625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:58:51.294Z,
"https://www.google.com/maps/place/Dr.+Starie+L.+Seay,+MD/data=!4m5!3m4!1s0x4caef1db44e8003f:0x316d833af1da6a4b!8m2!3d44.5327492!4d-68.4053622","Dr. Starie L. Seay, MD",3.7,3,Family practice physician,,"32 Resort Way, Ellsworth, ME 04605, United States","GHMV+3V Ellsworth, Maine, USA",,+1 207-664-5382,44.5326875,-68.4053125,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:58:55.453Z,
https://www.google.com/maps/place/EMMC+Family+Medicine+-+Brewer/data=!4m5!3m4!1s0x4cae4c90c8f198fd:0x5f3d724d84a53ed8!8m2!3d44.7872313!4d-68.753487,EMMC Family Medicine - Brewer,2.8,16,Medical group,,"234 State St, Brewer, ME 04412, United States","Q6PW+VJ Brewer, Maine, USA",northernlighthealth.org,+1 207-989-0550,44.7871875,-68.7534375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:59:01.405Z,
https://www.google.com/maps/place/Gray+Family+Health+Center/data=!4m5!3m4!1s0x4cb261936fd99475:0x575cbe0da3e7a94f!8m2!3d43.901515!4d-70.344039,Gray Family Health Center,2.6,12,Family practice physician,,"126 Shaker Rd, Gray, ME 04039, United States","WM24+J9 Gray, Maine, USA",cmhc.org,+1 207-657-3308,43.9015625,-70.3440625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:59:05.786Z,
https://www.google.com/maps/place/Mid+Coast+Medical+Group%E2%80%93Topsham+Internal+Medicine/data=!4m5!3m4!1s0x4cad87773c72775f:0xf5a5a5c7e5fb9cee!8m2!3d43.9355665!4d-69.9573084,Mid Coast Medical Group-Topsham Internal Medicine,3.1,14,Medical group,,"One Wellness Way, Topsham, ME 04086, United States","W2PV+63 Topsham, Maine, USA",midcoasthealth.com,+1 207-406-7600,43.9355625,-69.9573125,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:59:10.425Z,
https://www.google.com/maps/place/Northern+Light+Mercy+Primary+Care/data=!4m5!3m4!1s0x4cb28c196371eb37:0x347e69dc43c8d075!8m2!3d43.8020679!4d-70.4042049,Northern Light Mercy Primary Care,3.3,24,Medical clinic,,"409 Roosevelt Trail, Windham, ME 04062, United States","RH2W+R8 Windham, Maine, USA",northernlighthealth.org,+1 207-400-8600,43.8020625,-70.4041875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:59:14.471Z,
https://www.google.com/maps/place/Great+Works+Family+Practice/data=!4m5!3m4!1s0x89e2a29eef0ce81f:0x5cb0244ead004746!8m2!3d43.2355716!4d-70.8082818,Great Works Family Practice,4.2,10,Family practice physician,,"57 Portland St, South Berwick, ME 03908, United States","65PR+6M South Berwick, Maine, USA",yorkhospital.com,+1 207-384-9212,43.2355625,-70.8083125,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:59:18.551Z,LGBTQ+ friendly
https://www.google.com/maps/place/Dexter+Family+Practice/data=!4m5!3m4!1s0x4cb02ed0fa79d465:0x928fc3ce45beea9b!8m2!3d45.0209407!4d-69.2875169,Dexter Family Practice,5,3,Doctor,,"51 High St # A, Dexter, ME 04930, United States","2PC6+9X Dexter, Maine, USA",,+1 207-924-7349,45.0209375,-69.2875625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:59:27.816Z,
https://www.google.com/maps/place/Cmmc+Family+Medicine+Residency:+Koteles+Alicia+MD/data=!4m5!3m4!1s0x4cb26bc7175b22a7:0xecc15029f7c1669e!8m2!3d44.1023259!4d-70.2156989,Cmmc Family Medicine Residency: Koteles Alicia MD,1,3,Doctor,,"76 High St # 200, Lewiston, ME 04240, United States","4Q2M+WP Lewiston, Maine, USA",cmhc.org,+1 207-795-2800,44.1023125,-70.2156875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:59:32.524Z,
https://www.google.com/maps/place/Maine+Medical+Partners/data=!4m5!3m4!1s0x4cb253012d7957fb:0x7fb67b691c5394a!8m2!3d44.0546482!4d-70.7102614,Maine Medical Partners,1,1,Doctor,,"55 Main St, Bridgton, ME 04009, United States","373Q+VV Bridgton, Maine, USA",mainehealth.org,+1 207-647-2144,44.0546875,-70.7103125,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:59:42.017Z,
https://www.google.com/maps/place/Redington+Family+Practice/data=!4m5!3m4!1s0x4cb1c1528dccaffb:0xefb44e17981b70e6!8m2!3d44.7591623!4d-69.7138928,Redington Family Practice,2.3,3,Doctor,,"46 Fairview Ave, Skowhegan, ME 04976, United States","Q75P+MC Skowhegan, Maine, USA",rfgh.net,+1 207-474-3320,44.7591875,-69.7139375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:59:46.316Z,
https://www.google.com/maps/place/Black+Dog+Medical+-+Dr.+Patty+Wyshak+MD+-+Primary+Care+Doctor/data=!4m5!3m4!1s0x4caeebf23c4e2a0f:0x23c0bec538dba9bd!8m2!3d44.4773468!4d-68.3097204,Black Dog Medical - Dr. Patty Wyshak MD - Primary Care Doctor,,,Doctor,,"11 Madison Ave, Lamoine, ME 04605, United States","FMGR+W4 Lamoine, Maine, USA",blackdogmedical.com,+1 207-200-1464,44.4773125,-68.3096875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:59:50.409Z,
https://www.google.com/maps/place/Skowhegan+Family+Medicine/data=!4m5!3m4!1s0x4cb1c1568e62855b:0x2fe2f0decc68b37f!8m2!3d44.7576472!4d-69.7123155,Skowhegan Family Medicine,3.7,3,Doctor,,"64 Fairview Ave, Skowhegan, ME 04976, United States","Q75Q+33 Skowhegan, Maine, USA",rfgh.net,+1 207-474-6201,44.7576875,-69.7123125,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T20:59:59.024Z,
"https://www.google.com/maps/place/Cecilia+V.+Davies,+M.D./data=!4m5!3m4!1s0x4cb26bfdf332d14f:0xfc8259201865813c!8m2!3d44.1023259!4d-70.2156989","Cecilia V. Davies, M.D.",,,Family practice physician,,"76 High St, Lewiston, ME 04240, United States","4Q2M+WP Lewiston, Maine, USA",cmhc.org,+1 207-795-2800,44.1023125,-70.2156875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:00:02.964Z,
"https://www.google.com/maps/place/Mid+Coast+Medical+Group/@43.9061784,-69.8925862,17z/data=!3m1!4b1!4m5!3m4!1s0x4cad8688a515c8ad:0x56f45e82710a510f!8m2!3d43.9061784!4d-69.8903975",Mid Coast Medical Group,3.7,3,Doctor,,"121 Medical Center Dr, Brunswick, ME 04011, United States","W445+FR Brunswick, Maine, USA",midcoasthealth.com,+1 207-729-4996,43.9061875,-69.8904375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:00:08.693Z,
"https://www.google.com/maps/place/Lincoln+Medical+Partners/@43.8501462,-69.6418554,17z/data=!3m1!4b1!4m5!3m4!1s0x4cad98e6cf29c5b3:0x306ea570421ce597!8m2!3d43.8501462!4d-69.6396667",Lincoln Medical Partners,1,1,Medical group,,"19 St Andrews Ln, Boothbay Harbor, ME 04538, United States","V926+34 Boothbay Harbor, Maine, USA",mainehealth.org,+1 207-633-1182,43.8501875,-69.6396875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:00:14.487Z,
https://www.google.com/maps/place/Northern+Light+Mercy+Primary+Care/data=!4m5!3m4!1s0x4cb2853bea4d3205:0x56e32327ac7a9753!8m2!3d43.7361252!4d-70.296639,Northern Light Mercy Primary Care,2.4,14,Medical clinic,,"75 Gray Rd, Falmouth, ME 04105, United States","PPP3+F8 Falmouth, Maine, USA",northernlighthealth.org,+1 207-535-1340,43.7361875,-70.2966875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:00:22.411Z,
"https://www.google.com/maps/place/Leigh+Presutto,+MD/data=!4m5!3m4!1s0x4cae79d4ca08b3e5:0x17827328e40a444!8m2!3d44.2748119!4d-69.012418","Leigh Presutto, MD",,,Family practice physician,,"2399 Atlantic Hwy, Lincolnville, ME 04849, United States","7XFQ+W2 Lincolnville, Maine, USA",mainehealth.org,+1 207-236-4851,44.2748125,-69.0124375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:00:26.158Z,
https://www.google.com/maps/place/Inland+Family+Care/data=!4m5!3m4!1s0x4cb1e48017235af5:0x3a600c53446a3055!8m2!3d44.5500477!4d-69.6318817,Inland Family Care,2.1,62,Medical clinic,,"16 Concourse W, Waterville, ME 04901, United States","H929+26 Waterville, Maine, USA",inlandhospital.org,+1 207-873-1036,44.5500625,-69.6319375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:00:32.809Z,
https://www.google.com/maps/place/Boothbay+Region+Health+Center/data=!4m5!3m4!1s0x4cad98f7794a6d71:0xd95f6af87c815c53!8m2!3d43.8611644!4d-69.6254632,Boothbay Region Health Center,4.3,6,Family practice physician,,"185 Townsend Ave, Boothbay Harbor, ME 04538, United States","V96F+FR Boothbay Harbor, Maine, USA",boothbayhealthcare.org,+1 207-633-1075,43.8611875,-69.6254375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:00:36.780Z,
"https://www.google.com/maps/place/Stephen+Donnelly,+D.O./@43.8166906,-70.4337301,17z/data=!3m1!4b1!4m5!3m4!1s0x4cb28c794b084fdf:0x77e60994aa4b96c6!8m2!3d43.816813!4d-70.4314324","Stephen Donnelly, D.O.",3,2,Family practice physician,,"584 Roosevelt Trail, Windham, ME 04062, United States","RH89+M9 Windham, Maine, USA",mainehealth.org,+1 207-892-3233,43.8166875,-70.4315625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:00:43.660Z,
https://www.google.com/maps/place/Mid+Coast+Medical+Group%E2%80%93Bath+Internal+Medicine/data=!4m5!3m4!1s0x4cad85093ff2f4f5:0xe57b11c16683b248!8m2!3d43.912177!4d-69.817429,Mid Coast Medical Group-Bath Internal Medicine,3.4,18,Medical group,,"108 Centre St, Bath, ME 04530, United States","W56M+V2 Bath, Maine, USA",midcoasthealth.com,+1 207-386-1800,43.9121875,-69.8174375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:00:47.882Z,
https://www.google.com/maps/place/Cutler+Health+Center/data=!4m5!3m4!1s0x4cafb12eee03c9a1:0xd2ea1261daf48a50!8m2!3d44.9029737!4d-68.667365,Cutler Health Center,2.6,11,Medical clinic,,"80 Long Rd, Orono, ME 04469, United States","W83M+53 Orono, Maine, USA",umaine.edu,+1 207-581-4000,44.9029375,-68.6673125,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:00:52.046Z,
https://www.google.com/maps/place/Lisbon+Family+Practice/data=!4m5!3m4!1s0x4cb2705a97304b91:0xfaba9e3116a2c232!8m2!3d44.0144309!4d-70.0892944,Lisbon Family Practice,2.8,16,Family practice physician,,"2 Bisbee St, Lisbon, ME 04250, United States","2W76+Q7 Lisbon, Maine, USA",cmhc.org,+1 207-353-6721,44.0144375,-70.0893125,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:00:55.703Z,
https://www.google.com/maps/place/Auburn+Medical+Associates/data=!4m5!3m4!1s0x4cb26af82947a7bb:0x6756bc470abdab44!8m2!3d44.1270396!4d-70.2299076,Auburn Medical Associates,1.5,2,Doctor,,"15 Gracelawn Rd # 103, Auburn, ME 04210, United States","4QGC+R2 Auburn, Maine, USA",stmarysmaine.com,+1 207-330-3950,44.1270625,-70.2299375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:00:59.710Z,
https://www.google.com/maps/place/Family+Medicine+Institute/data=!4m5!3m4!1s0x4cb20133df9b9ddf:0x40c9cd55e080d726!8m2!3d44.3133968!4d-69.767574,Family Medicine Institute,2.9,31,Family practice physician,,"15 E E Chestnut St, Augusta, ME 04330, United States","867J+9X Augusta, Maine, USA",mainegeneral.org,+1 207-626-1561,44.3134375,-69.7675625,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:01:04.675Z,
https://www.google.com/maps/place/Full+Circle+Direct+Primary+Care/data=!4m5!3m4!1s0x4cad94d2eba0fab5:0x50c780e559e6787f!8m2!3d44.0335233!4d-69.5193055,Full Circle Direct Primary Care,5,1,Medical clinic,,"68 Chapman St, Damariscotta, ME 04543, United States","2FMJ+C7 Damariscotta, Maine, USA",fullcircledpc.com,+1 207-563-6616,44.0335625,-69.5193125,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:01:08.859Z,
"https://www.google.com/maps/place/Benjamin+Hagopian,+MD/data=!4m5!3m4!1s0x4cb24b11058bca81:0x9d75fd72353e3d66!8m2!3d43.6480468!4d-70.2613088","Benjamin Hagopian, MD",5,3,Family practice physician,,"231 York St, Portland, ME 04102, United States","JPXQ+6F Portland, Maine, USA",mainefamilycare.com,+1 207-544-9800,43.6480625,-70.2613125,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:01:12.433Z,
https://www.google.com/maps/place/Maine+Medical+Partners+-+Portland+Family+Medicine/data=!4m5!3m4!1s0x4cb29c6a1f474bbf:0x1c59b044effe4ac1!8m2!3d43.6619271!4d-70.2524466,Maine Medical Partners - Portland Family Medicine,3.4,25,Medical group,,"272 Congress St, Portland, ME 04101, United States","MP6X+Q2 Portland, Maine, USA",mainehealth.org,+1 207-874-2466,43.6619375,-70.2524375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:01:20.418Z,
"https://www.google.com/maps/place/Dr.+Joseph+L.+Wolfson,+MD/data=!4m5!3m4!1s0x4cb2ae008630798d:0xdc427e9aca6c67ee!8m2!3d43.3947658!4d-70.5291505","Dr. Joseph L. Wolfson, MD",3,1,Family practice physician,,"4 Shape Dr # 1, Kennebunk, ME 04043, United States","9FVC+W8 Kennebunk, Maine, USA",mainehealth.org,+1 207-467-8988,43.3948125,-70.5291875,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:01:24.781Z,
https://www.google.com/maps/place/Gilmore+Michael+J+DO/data=!4m5!3m4!1s0x4cafb35e54da80bf:0xf61e65907212f069!8m2!3d44.836769!4d-68.7493099,Gilmore Michael J DO,4.2,10,Family practice physician,,"824 Stillwater Ave B, Bangor, ME 04401, United States","R7P2+P7 Bangor, Maine, USA",mainefunctionalmedicine.com,+1 207-941-0080,44.8368125,-68.7493125,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:01:34.705Z,
https://www.google.com/maps/place/PCHC+-+Brewer+Medical+Center/data=!4m5!3m4!1s0x4cae4cfc54ba27b5:0xd6521fde1f67373b!8m2!3d44.7741213!4d-68.7304005,PCHC - Brewer Medical Center,2.7,56,Medical Center,,"735 Wilson St, Brewer, ME 04412, United States","Q7F9+JR Brewer, Maine, USA",pchc.com,+1 207-989-1567,44.7740625,-68.7304375,"https://www.google.com/maps/search/primary+care+providers+maine/@44.0212663,-69.9692732,8.41z",2022-03-03T21:01:38.826Z,LGBTQ+ friendly
